Date,State,Fire Name,Latitude,Longitude,Fire Cause
11/10/16,Minnesota,RL 437,47.8703,-94.9833,Human/Juveniles /Ignition Devices 
11/10/16,Minnesota,RL 439,47.8025,-94.9589,Human/Juveniles /Other/ unknown 
11/10/16,Minnesota,RL 440,47.8711,-95.0192,Human/Incendiary /Other/ unknown 
11/10/16,Arkansas,North Mountian,34.5267,-93.03953,Human/Miscellaneous /Other/ unknown 
11/10/16,South Dakota,2 STUCK,43.03786,-102.1486,Human/Juveniles /Ignition Devices 
11/10/16,Minnesota,Bay Lake Tractor,46.93431,-96.00702,Human/Accidental/Agricultural
11/10/16,North Dakota,Greenwing,48.42,-98.285,Human/Accidental/Agricultural
11/11/16,South Dakota,6 miles,43.2,-100.7689,Human/Incendiary /Other/ unknown 
11/11/16,South Dakota,2 STACKS,43.24522,-102.07894,Human/Juveniles /Ignition Devices 
11/11/16,Puerto Rico,Devil Port #11,18.138333,-65.326389,Human/Accidental/Military
11/11/16,South Dakota,BIG,43.03214,-102.16975,Human/Miscellaneous /Other/ unknown 
11/11/16,South Dakota,MED,43.03211,-102.17475,Human/Miscellaneous /Other/ unknown 
11/11/16,Oklahoma,Chuck 03,35.6236,-94.8075,Human/Incendiary /Other/ unknown 
11/11/16,Oregon,DADS CREEK,42.7943,-123.4892,Human/Incendiary /Other/ unknown 
11/11/16,Tennessee,Old Trace,35.4031,-87.5167,Human/Incendiary /Other/ unknown 
11/11/16,South Dakota,OGLALA,43.18817,-102.74394,Human/Juveniles /Ignition Devices 
11/11/16,Minnesota,RL 441,48.0239,-94.9575,Human/Incendiary /Other/ unknown 
11/11/16,Tennessee,Butterfly Gap,35.6717,-83.9019,Human/Miscellaneous /Other/ unknown 
11/11/16,Arizona,Badger,34.2303,-112.1167,Human/Equipment /Vehicle 
11/12/16,Virginia,Humpback,37.9828,-78.8944,Human/Miscellaneous /Other/ unknown 
11/12/16,Minnesota,RL 442,47.8797,-94.9061,Human/Juveniles /Ignition Devices 
11/12/16,North Carolina,Katie Little John,35.5767,-83.2644,Human/Fire Use /Land Clearing 
11/12/16,South Dakota,HINHAN,43.18106,-102.80703,Human/Juveniles /Ignition Devices 
11/12/16,South Dakota,SIDE,43.16542,-102.38517,Human/Juveniles /Ignition Devices 
11/12/16,South Dakota,Tower fire pit,43.2483,-100.6517,Human/Fire Use /Trash Burning 
11/12/16,Missouri,Gooseneck WF,36.831,-90.958,Human/Incendiary /Other/ unknown 
11/12/16,South Dakota,3 MOX,43.0169,-102.5592,Human/Juveniles /Ignition Devices 
11/12/16,South Dakota,Ghost Face Fire,43.76683,-100.62833,Human/Incendiary /Other/ unknown 
11/13/16,North Carolina,Long Branch,35.4619,-83.2569,Human/Miscellaneous /Other/ unknown 
11/13/16,North Dakota,ROOSTER,47.7408,-102.4344,Natural /Other/ known 
11/13/16,North Carolina,Lambert Branch,35.4956,-83.3183,Human/Fire Use /Other/ known 
11/13/16,Alabama,Hippie Hole CF 2,34.3875,-85.6203,Human/Campfire /Cooking/warming 
11/13/16,Tennessee,Chimney Tops,35.6286,-83.4781,Human/Miscellaneous /Other/ unknown 
11/13/16,South Dakota,OVER HEATED,43.15331,-102.35481,Human/Miscellaneous /Burning Building 
11/13/16,South Dakota,EXPLOSION,43.37842,-102.1695,Human/Fire Use /Trash Burning 
11/13/16,Utah,Slant,39.993407,-112.03839,Human/Miscellaneous /Other/ unknown 
11/13/16,Minnesota,RL 445,47.8858,-94.7792,Human/Juveniles /Ignition Devices 
11/13/16,Minnesota,RL 444,47.8725,-95.033,Human/Incendiary /Other/ unknown 
11/13/16,Washington,Wallula Game Rd Fence,46.063998,-118.858063,Human/Accidental/Agricultural
11/13/16,Arizona,Maricopa,32.9036,-112.5778,Human/Miscellaneous /Other/ unknown 
11/13/16,North Dakota,LATE,48.8583,-100.0267,Human/Incendiary /Field Burning 
11/13/16,Minnesota,RL 443,47.873,-95.0172,Human/Incendiary /Other/ unknown 
11/13/16,South Dakota,Battery,43.23553,-100.85783,Human/Juveniles /Other/ known 
11/14/16,Nevada,Alamo,36.461,-115.361389,Human/Survival
11/14/16,Puerto Rico,Brava,18.14139,-65.28306,Human/Accidental/Military
11/14/16,Arkansas,Gray Face Bluff Natural Out WF,36.16123,-92.41011,Human
11/14/16,Wyoming,Ethete Lagoon,43.0308,-108.7456,Human/Fire Use /Field Burning 
11/14/16,North Carolina,Long Branch 2,35.4592,-83.2522,Human/Miscellaneous /Other/ unknown 
11/14/16,North Carolina,Long Branch 3,35.4594,-83.2522,Human/Miscellaneous /Other/ unknown 
11/14/16,Oklahoma,SE160327A,34.3822,-94.8506,Human/Equipment /Other/ known 
11/14/16,North Dakota,BIA 13,47.6736,-102.3936,Natural /Other/ known 
11/15/16,North Carolina,Adams Creek,35.4778,-83.3514,Human/Miscellaneous /Other/ unknown 
11/15/16,Tennessee,Wauhatchie,35.018856,-85.353453,
11/15/16,Nevada,Carico 2,40.0925,-116.9683,Human/Equipment /Aircraft 
11/15/16,Mississippi,Mile Marker 61N,30.43361111,-88.67083333,Undetermined
11/15/16,Oklahoma,Chuck 02,35.7317,-94.5586,Human/Incendiary /Other/ unknown 
11/15/16,Montana,Spotted Elk Creek,45.6108,-106.6664,Human
11/15/16,North Dakota,SHUTTE BARREL,48.8261,-100.0208,Human/Fire Use /Trash Burning 
11/16/16,South Dakota,BLANKET,43.1575,-102.3486,Human/Fire Use /Land Clearing 
11/16/16,South Dakota,Wood Box,43.29675,-100.98392,Human/Equipment /Vehicle 
11/16/16,South Dakota,MUSKRAT,45.1417,-100.6468,Human/Fire Use /Trash Burning 
11/16/16,California,Weldon,35.7439,-118.4678,Human/Equipment /Other/ known 
11/16/16,Oklahoma,Chuck 01,35.7264,-94.5642,Human/Incendiary /Other/ unknown 
11/16/16,California,N. reservation rd,36.0294,-118.7886,Natural /Other/ known 
11/16/16,Oklahoma,Harjochee,35.1069,-96.7236,Human/Fire Use /Trash Burning 
11/16/16,Nevada,Lida,37.4567,-117.495,Human/Miscellaneous /Other/ unknown 
11/16/16,Tennessee,MM4 Overlook,35.6986,-83.8736,Human/Miscellaneous /Other/ unknown 
11/17/16,North Dakota,CASINO,48.8094,-99.8505,Human/Incendiary /Other/ unknown 
11/17/16,Oklahoma,Cosar,35.3975,-96.5292,Human/Fire Use /Land Clearing 
11/17/16,Oklahoma,Top Step,35.7119,-94.52,Human/Incendiary /Other/ unknown 
11/17/16,Oklahoma,NE160336A,35.7006,-94.6942,Human/Fire Use /Slash Burning 
11/17/16,South Dakota,BLIZZ,43.1178,-102.65064,Human/Miscellaneous /Burning Building 
11/17/16,Tennessee,Foothills PKWY West MM15,35.7064,-83.86,Human/Miscellaneous /Other/ unknown 
11/17/16,Montana,DURHAM,48.515,-113.1231,Human/Incendiary /Trash Burning 
11/18/16,Oklahoma,NE30341A,35.6589,-94.6858,Human/Incendiary /Other/ unknown 
11/18/16,Oklahoma,EC160812,35.3364,-94.9622,Human/Incendiary /Other/ unknown 
11/18/16,Arkansas,ARFSR-FY17-WF-Oakwood 1,33.829444,-91.377736,Undetermined
11/18/16,Indiana,Fence Fire,38.972,-85.4636,Human/Accidental/Refuse
11/18/16,Oklahoma,NE30342A,35.7647,-94.6169,Human/Incendiary /Other/ unknown 
11/18/16,Oklahoma,Savage Fire,35.7214,-94.5681,Human/Incendiary /Other/ unknown 
11/18/16,Michigan,Poplar,44.75431,-86.07672,Human/Campfire /Other/ unknown 
11/18/16,Oklahoma,NE16346A,35.6908,-94.6903,Human/Incendiary /Other/ unknown 
11/18/16,Tennessee,Chimney Rock,36.5569,-84.65,Human/Fire Use /Other/ unknown 
11/18/16,Oklahoma,WHITEBIRD,36.9328,-94.7297,Human/Miscellaneous /Other/ unknown 
11/18/16,North Carolina,Lizzie Cucumber 2,35.45,-83.2797,Human/Incendiary /Slash Burning 
11/18/16,North Carolina,Fisher Branch,35.4678,-83.3647,Human/Incendiary /Other/ known 
11/18/16,North Carolina,Henry Bradley,35.4772,-83.2764,Human/Campfire /Cooking/warming 
11/18/16,Tennessee,Carrs Creek,35.7264,-83.7419,Human/Incendiary /Other/ unknown 
11/19/16,California,SE Platform,37.17166667,-120.6108333,Human/Accidental/Recreation
11/19/16,Arkansas,Hot Springs Mtn WF,34.517819,-93.049264,Human/Incendiary /Other/ unknown 
11/19/16,New Mexico,Shiprock 11,36.78963,-108.69149,Human/Incendiary /Fireworks/ Adult 
11/19/16,Mississippi,Ewing Road Fire,33.24194,-88.78694,Human/Arson/Unknown
11/19/16,Wisconsin,Leicht RD,44.312492,-90.805378,Natural /Other/ unknown 
11/20/16,South Dakota,RANGE 316,44.72451,-101.40715,Human/Equipment /Vehicle 
11/20/16,Virginia,Ridge Trail Fire,38.5536,-78.3039,Human/Campfire /Other/ known 
11/20/16,North Carolina,Boundry Tree,35.4992,-83.3122,Human/Miscellaneous /Other/ unknown 
11/20/16,Oklahoma,Nasty Line,35.7069,-94.5281,Human/Incendiary /Other/ unknown 
11/20/16,Oklahoma,NE160358A,35.8239,-94.8058,Human/Incendiary /Other/ unknown 
11/20/16,California,SAND,37.494081,-118.581703,Human/Miscellaneous /Other/ unknown 
11/20/16,Arizona,Buffalo Pass 1,36.45736,-109.15466,Human/Incendiary /Slash Burning 
11/20/16,Oklahoma,Some Pine,35.7069,-94.5269,Human/Incendiary /Other/ unknown 
11/20/16,Oklahoma,Small Spot,35.7456,-94.5875,Human/Incendiary /Other/ unknown 
11/20/16,Florida,Exit Road,30.3658,-87.1269,Human/Campfire /Cooking/warming 
11/21/16,California,Desert Center,33.660164,-115.16817,Human/Miscellaneous /Other/ unknown 
11/21/16,California,Cuddeback,35.3172,-117.5067,
11/21/16,North Dakota,Popcorn,46.3886,-100.62,Human/Incendiary /Other/ unknown 
11/21/16,Oklahoma,Damon Valley,34.8167,-95.3497,Human/Incendiary /Other/ unknown 
11/21/16,District of Columbia,FT SLOCUM 1,38.9642,-77.0103,Human/Miscellaneous /Other/ unknown 
11/22/16,Oklahoma,Steeley Hollow,36.3039,-94.9014,Human/Incendiary /Other/ unknown 
11/22/16,Oklahoma,Red Hill,35.3408,-94.9647,Human/Incendiary /Other/ unknown 
11/22/16,Montana,MM 24,48.1139,-108.7136,Human/Equipment /Vehicle 
11/22/16,North Dakota,Knight,46.2869,-100.6392,Human/Incendiary /Other/ unknown 
11/22/16,Tennessee,Low Cut,36.3947,-84.6278,Human/Incendiary /Other/ unknown 
11/22/16,Oklahoma,Trailer,36.3972,-96.9958,Human/Miscellaneous /Burning Building 
11/22/16,New Mexico,MM 27,33.17885,-105.693506,Human/Equipment /Vehicle 
11/22/16,New Mexico,MM 26,33.181319,-105.699489,Human/Equipment /Vehicle 
11/22/16,Nevada,Garnet Hill,39.2906,-114.9233,Human
11/22/16,South Dakota,Dump,44.01808,-99.61531,Human/Fire Use /Trash Burning 
11/22/16,California,Hay,33.671488,-115.612993,Human/Miscellaneous /Other/ unknown 
11/22/16,North Dakota,Demo Derby,46.36581,-100.68189,Human/Equipment /Vehicle 
11/23/16,Tennessee,Chimney Tops 2,35.6308,-83.4778,Human/Juveniles /Ignition Devices 
11/24/16,North Carolina,CDR Rack Line 2,34.95032,-76.333472,Undetermined
11/24/16,California,Pala,33.3461,-117.0723,Human/Incendiary /Fireworks/ Adult 
11/24/16,Mississippi,Exit 61 Fire,30.43583,-88.6475,Human/Accidental/Recreation
11/24/16,Oklahoma,Pleasantview,36.6408,-97.0672,Human/Incendiary /Other/ unknown 
11/24/16,South Dakota,NORTH RIDGE,43.03425,-102.55292,Human/Juveniles /Ignition Devices 
11/24/16,North Carolina,CDR Rack line 3,34.95032,-76.321331,Undetermined
11/25/16,South Dakota,Camo,43.3031,-100.6744,Human/Campfire /Other/ unknown 
11/25/16,District of Columbia,FT SLOCUM 2,38.9642,-77.0103,Human/Miscellaneous /Other/ unknown 
11/25/16,Arizona,Tohawk,34.5044,-113.4081,Human/Incendiary /Trash Burning 
11/26/16,California,Barker,34.01594,-116.08745,Human/Campfire /Cooking/warming 
11/26/16,North Carolina,Bud Arch 2,35.4736,-83.2417,Human/Campfire /Cooking/warming 
11/26/16,Arizona,IMPERIAL,33.07491,-111.93644,Human/Miscellaneous /Other/ unknown 
11/26/16,Arkansas,Magnet WF,34.531442,-93.043792,Human/Campfire /Cooking/warming 
11/26/16,New Mexico,Mesa Farm 14,36.84858,-108.73732,Human/Incendiary /Fireworks/ Adult 
11/26/16,Oklahoma,Fish,35.3772,-96.4603,Human/Fire Use /Land Clearing 
11/26/16,North Dakota,TRAIL,47.9611,-102.1392,Human/Miscellaneous /Burning Building 
11/27/16,North Carolina,Grassy Branch,35.5042,-83.2936,Human/Campfire /Cooking/warming 
11/27/16,North Dakota,NISHI,47.6658,-101.8436,Human/Equipment /Vehicle 
11/27/16,Texas,Sanford Ranch 1,35.704,-101.6742,Human/Miscellaneous /Other/ known 
11/28/16,Oklahoma,Newby,35.70442,-96.38286,Human/Miscellaneous /Other/ unknown 
11/28/16,Oklahoma,Chapman,36.4072,-96.6739,Human/Fire Use /Slash Burning 
11/28/16,Florida,Mustang Corner,25.564111,-80.574547,Natural /Other/ unknown 
11/28/16,Tennessee,Cobbly Nob,35.77,-83.3431,Human/Equipment /Power Line 
11/29/16,New York,Plumb Beach,40.58353,-73.91767,Human/Miscellaneous /Other/ unknown 
11/30/16,Georgia,SCF#1,30.8226,-82.3636,Human/Accidental/Recreation
11/30/16,Montana,Fire Ball,48.30483,-109.93222,Human/Miscellaneous /Other/ unknown 
11/30/16,Texas,2017 Bremuda Triangle WF,29.156237,-95.247234,Human/Accidental/Escaped Rx
11/30/16,Arizona,Figueroa,32.7367,-114.6744,Human/Campfire /Cooking/warming 
12/01/16,Montana,237,48.5625,-113.0119,Human/Railroads /Brakes 
12/01/16,Oklahoma,Landfill,36.5964,-97.0822,Human/Incendiary /Trash Burning 
12/02/16,Oklahoma,Chuck 06,35.7328,-94.5778,Human/Incendiary /Other/ unknown 
12/02/16,Oklahoma,NE30372A,35.7347,-94.5781,Human/Incendiary /Other/ unknown 
12/02/16,Oklahoma,Big Buck,35.22336,-96.11561,Human/Fire Use /Slash Burning 
12/04/16,Nevada,Pigeon Springs,37.3928,-117.65,Human/Campfire /Cooking/warming 
12/05/16,Arizona,Martin 1,33.8047,-109.995,Human/Incendiary /Other/ unknown 
12/07/16,Arizona,Wednesday,33.3655,-110.46461,Human/Juveniles /Ignition Devices 
12/08/16,Oklahoma,chiloco,36.9783,-97.0461,Human/Equipment /Other/ known 
12/08/16,Montana,Dumps,48.2897,-108.4525,Human/Miscellaneous /Other/ unknown 
12/08/16,Mississippi,Mile Marker 60-2,30.433611,-88.674444,Human/Other
12/09/16,Arkansas,Granite WF,34.5004,-93.081606,Human/Campfire /Other/ unknown 
12/10/16,New Mexico,Star,35.3297,-106.5539,Human/Incendiary /Grudge Fire 
12/10/16,Oklahoma,Water Tower,35.7239,-94.5722,Human/Incendiary /Other/ unknown 
12/10/16,Oklahoma,Four Vision 2,35.7286,-94.5544,Human/Incendiary /Other/ unknown 
12/10/16,Arizona,UDA Tire Fire,31.9247,-112.1489,Human/Incendiary /Other/ known 
12/10/16,Oklahoma,Saddle Fire,35.7161,-94.5539,Human/Incendiary /Other/ unknown 
12/10/16,Oklahoma,Holata,35.42878,-96.36739,Human/Fire Use /Land Clearing 
12/10/16,Oklahoma,NE30378A,35.7208,-94.5539,Human/Incendiary /Other/ unknown 
12/11/16,Oklahoma,Oak Ridge 2,35.6964,-94.5211,Human/Incendiary /Other/ unknown 
12/11/16,Oklahoma,Oak Rigde 3,35.7144,-94.5158,Human/Incendiary /Other/ unknown 
12/12/16,New Mexico,East Swamp,34.875553,-106.721397,Human/Incendiary /Recurrent 
12/13/16,Oklahoma,Nadine,35.7228,-94.5628,Human/Incendiary /Other/ unknown 
12/14/16,Puerto Rico,Brava #2,18.14139,-65.28306,Human/Accidental/Military
12/14/16,Arizona,Sakiestewa,35.8767,-110.6064,Human/Fire Use /Field Burning 
12/14/16,Oklahoma,Quent,36.2411,-96.3278,Human/Equipment /Power Line 
12/14/16,South Dakota,SNOW,43.0283,-102.55747,Human/Juveniles /Ignition Devices 
12/15/16,New York,Gateway Marina,40.585822,-73.896894,Human/Equipment /Other/ unknown 
12/15/16,Oklahoma,Corrals 1,35.6481,-94.6069,Human/Incendiary /Other/ unknown 
12/15/16,Oklahoma,Corrals 2,35.6706,-94.6392,Human/Incendiary /Other/ unknown 
12/15/16,Arizona,December,35.8267,-110.3908,Human/Incendiary /Trash Burning 
12/16/16,Kansas,Explorer Car,39.3491,-95.85896,Human/Equipment /Vehicle 
12/18/16,Arizona,Dripping Springs,33.1556,-110.8053,Human/Miscellaneous /Other/ unknown 
12/18/16,Arizona,Hotevilla,35.9372,-110.6719,Human/Incendiary /Trash Burning 
12/19/16,Oklahoma,Paul Henry,36.3281,-96.4256,Human/Fire Use /Trash Burning 
12/20/16,New Mexico,Salt Creek Wash 3,36.82694,-108.7128,Human/Incendiary /Trash Burning 
12/21/16,California,Prosper,40.26792,-124.35347,Human/Incendiary /Slash Burning 
12/21/16,Oklahoma,Off Guard,35.2994,-96.4881,Human/Incendiary /Other/ unknown 
12/21/16,Oklahoma,Campsite 44,34.7153,-98.642267,Human/Accidental/Recreation
12/21/16,Wyoming,Copper Wire,41.571163,-109.190389,Human/Campfire /Cooking/warming 
12/22/16,Oklahoma,Rock Fence 1,35.67,-94.6508,Human/Incendiary /Other/ unknown 
12/22/16,Oklahoma,Rock Fence 3,35.6706,-94.6508,Human/Incendiary /Other/ unknown 
12/23/16,Florida,Harney Pond Road Fire,27.0544,-81.0842,Human/Equipment /Other/ unknown 
12/25/16,Texas,Dasher,30.6122,-94.3425,Human
12/25/16,California,Thermal,33.5731,-116.1564,Human/Campfire /Cooking/warming 
12/27/16,Arizona,17 Mile,34.4853,-113.3708,Human
12/28/16,Iowa,Big Timber Boat Ramp,41.272641,-91.116184,Human/Other
12/28/16,Arizona,Bonanza,34.4825,-113.3508,Human
12/28/16,Virginia,Panorama Fire,38.659869,-78.321533,Human/Campfire /Other/ unknown 
12/28/16,Arkansas,Red Bluff Over Look - Brewer Brown WF,35.9775,-92.8592,Natural /Other/ unknown 
12/29/16,Oklahoma,Quail,35.16158,-96.06978,Human/Miscellaneous /Other/ unknown 
12/29/16,Hawaii,Koa Tree,19.438021,-155.300751,Human/Campfire /Cooking/warming 
12/29/16,Oklahoma,Hickory,35.81992,-96.05108,Human/Fire Use /Slash Burning 
12/29/16,Georgia,Indian Trail,33.88939,-84.43994,Natural /Lightning 
12/30/16,Arizona,Sugarloaf,35.2094,-114.4022,Human
12/30/16,California,Cabazon,33.70935,-116.1925,Human/Campfire /Cooking/warming 
12/30/16,Oklahoma,Tri Power,35.2664,-96.5381,Human/Fire Use /Trash Burning 
12/30/16,Oklahoma,NE16398A,35.7211,-94.57,Human/Incendiary /Other/ unknown 
12/30/16,Oklahoma,Osage 2,36.2856,-96.4039,Human/Incendiary /Other/ unknown 
12/30/16,Oklahoma,Stone House,36.4458,-96.7292,Human/Incendiary /Field Burning 
12/30/16,Oklahoma,Snake Creek,35.3186,-96.6078,Human/Fire Use /Trash Burning 
12/30/16,Oklahoma,Hickey,36.9014,-96.1256,Human/Miscellaneous /Other/ unknown 
12/30/16,Oklahoma,Hog Field,35.0719,-96.5867,Human/Fire Use /Field Burning 
12/31/16,Virginia,HWY 58 hay fire,36.60149,-83.65436,Human/Equipment /Other/ known 
12/31/16,Oklahoma,OLSEN,36.9336,-94.7336,Human/Incendiary /Trash Burning 
01/01/17,Oklahoma,Bat Cave,35.7281,-94.5442,Human/Incendiary /Other/ unknown 
01/01/17,Oklahoma,Pepper Creek,36.3233,-96.8408,Human/Miscellaneous /Other/ unknown 
01/02/17,Texas,LOS NEGROS CREEK,26.40362,-99.05285,Undetermined
01/02/17,Arizona,INTERSTATE,33.04194,-111.78489,Human/Miscellaneous /Other/ unknown 
01/03/17,Louisiana,Pocket Gopher,29.8544833,-93.77995,Undetermined
01/03/17,Oklahoma,Old Ford,35.3044,-96.49011,Human/Fire Use /Land Clearing 
01/03/17,Arizona,D3,33.08211,-111.75278,Human/Juveniles /Other/ unknown 
01/03/17,Oklahoma,Tiger,35.3333,-96.7317,Human/Equipment /Power Line 
01/04/17,Oklahoma,Kizzie,35.1253,-96.4858,Human/Equipment /Other/ unknown 
01/04/17,Florida,Mystery,26.0222,-81.2125,Natural /Other/ unknown 
01/04/17,Oklahoma,GRIFFITH,35.12361111,-98.25111111,Human
01/04/17,Oklahoma,C. Hardman,36.5658,-97.0767,Human/Miscellaneous /Other/ unknown 
01/05/17,South Dakota,Cold One,43.1442,-100.8997,Human/Miscellaneous /Burning Building 
01/05/17,Oklahoma,EDNA,34.72805556,-98.46416667,Human
01/05/17,Arizona,SAINT PETERS,33.1395,-111.87958,Human/Miscellaneous /Other/ unknown 
01/06/17,Arizona,LEVEE,33.05578,-111.65878,Natural /Lightning 
01/07/17,Oklahoma,Bull Hollow,35.3014,-94.8836,Natural /Other/ known 
01/08/17,Oklahoma,Buffalohead,36.6361,-97.1397,Human/Incendiary /Trash Burning 
01/09/17,Oklahoma,Hawkins,35.77075,-95.9161,Human/Fire Use /Trash Burning 
01/09/17,Oklahoma,Highway 75,35.5429,-95.9511,Human/Other
01/10/17,Kansas,Walking Path,39.332458,-95.840592,Human/Juveniles /Ignition Devices 
01/10/17,Arizona,Bucket,33.2858,-110.4456,Human/Miscellaneous /Other/ unknown 
01/11/17,Oklahoma,Step Mt 1,35.7192,-94.5472,Human/Incendiary /Other/ unknown 
01/11/17,North Carolina,CDR Rack Line4,34.936238,-76.350945,Undetermined
01/11/17,Oklahoma,Dog,35.49147,-95.98628,Human/Fire Use /Slash Burning 
01/11/17,Oklahoma,Step Mt 2,35.7222,-94.5653,Human/Incendiary /Other/ unknown 
01/11/17,Oklahoma,B. Crymaker,36.575,-97.1419,Human/Equipment /Other/ known 
01/12/17,Arizona,Car,33.13983,-111.891,Human/Equipment /Vehicle 
01/12/17,Arkansas,ARFSR-FY17-WF-Wirwa,33.144722,-92.179444,Human/Other
01/12/17,Oklahoma,Four Visions 3,35.7364,-94.5608,Human/Incendiary /Other/ unknown 
01/12/17,New Mexico,Red Clay,35.06617,-108.84481,Human/Smoking /Smoking 
01/12/17,Arizona,Lehner 2,31.4206,-110.1183,Human/Incendiary /Other/ known 
01/12/17,Arizona,Lehner 1,31.4214,-110.1147,Human/Incendiary /Other/ known 
01/12/17,Arizona,Palominas 1,31.4361,-110.1225,Human/Incendiary /Other/ known 
01/12/17,Arizona,Copper Glance 2,31.4392,-110.1019,Human/Incendiary /Other/ known 
01/12/17,Arizona,Copper Glance 1,31.44,-110.0983,Human/Incendiary /Other/ known 
01/13/17,New Mexico,Bomb Shelter,35.500981,-106.715897,Human/Incendiary /Trash Burning 
01/13/17,Maryland,Waynewood Fire,38.7222,-77.0439,Human/Miscellaneous /Other/ unknown 
01/14/17,Tennessee,Weatherford,35.0375,-87.8172,Human/Incendiary /Other/ unknown 
01/15/17,Arizona,Stump,36.851917,-113.967991,Human/Fire Use /Burning Dump 
01/15/17,Arizona,Cliff,36.84772,-113.964786,Human/Fire Use /Trash Burning 
01/17/17,Arizona,Levee,32.7314,-114.5831,Human/Miscellaneous /Other/ unknown 
01/17/17,California,Cabazon,33.7122,-116.1689,Human/Incendiary /Field Burning 
01/18/17,Florida,Henry Pasture,26.28,-80.9142,Human/Equipment /Other/ unknown 
01/21/17,Texas,SE2,29.23192,-103.293547,Human/Campfire /Other/ unknown 
01/21/17,Oklahoma,SACRET,35.81777778,-98.42138889,Human
01/22/17,Texas,PATE BEND,26.100275,-98.268333,Natural
01/23/17,Texas,TATTON UNIT ,28.301367,-96.94015,Human/Accidental/Agricultural
01/24/17,Oklahoma,WEST,36.4311,-96.1786,Human/Equipment /Power Line 
01/24/17,Oklahoma,TURKEY FORD,36.6667,-94.6667,Human/Incendiary /Trash Burning 
01/24/17,Mississippi,Wildwood,30.49611,-88.52611,Undetermined
01/25/17,Oklahoma,Casino,36.5633,-95.9292,Human/Incendiary /Other/ unknown 
01/26/17,Virginia,Mojo Fire,38.245858,-77.432453,Human/Smoking /Smoking 
01/26/17,Oklahoma,Hog Slough,34.9961,-96.5914,Human/Fire Use /Field Burning 
